n_patients,n_positive,positive_rate,auc,ap,country_iso,wb_group,top_feature_1_name,top_feature_1_importance,top_feature_2_name,top_feature_2_importance,top_feature_3_name,top_feature_3_importance,top_feature_4_name,top_feature_4_importance,top_feature_5_name,top_feature_5_importance,top_feature_6_name,top_feature_6_importance,top_feature_7_name,top_feature_7_importance,top_feature_8_name,top_feature_8_importance,top_feature_9_name,top_feature_9_importance,top_feature_10_name,top_feature_10_importance
8,0.0,0.0,,,CY,2,approach_op_,0.1146673709154129,op_img_stone_mx,0.09488095343112946,pre_indication,0.09393724799156189,op_comp,0.0727623924612999,pre_urgency,0.06804116070270538,op_performed_stc,0.04841192811727524,op_nassar,0.044627729803323746,pre_img_finding_cbd,0.04326948523521423,cbd_exploration_op_,0.03972353786230087,op_operator_cons,0.034629058092832565
8,0.0,0.0,,,HK,2,approach_op_,0.11425075680017471,pre_indication,0.09393786638975143,op_img_stone_mx,0.09275460243225098,op_comp,0.07622462511062622,pre_urgency,0.07056380808353424,op_performed_stc,0.05133838951587677,op_nassar,0.04312668740749359,pre_img_finding_cbd,0.04098111018538475,cbd_exploration_op_,0.03780264034867287,pre_indication_atlanta,0.036449134349823
7,1.0,0.14285714285714285,0.33333333333333337,0.2,GH,0,approach_op_,0.13346923887729645,pre_indication,0.09132314473390579,op_comp,0.07816466689109802,op_img_stone_mx,0.07184620946645737,pre_urgency,0.05820294842123985,op_operator_cons,0.04526776820421219,cbd_exploration_op_,0.04136939346790314,op_performed_stc,0.039099857211112976,pre_img_finding,0.03202660381793976,op_anaes_inhaled,0.0312441885471344
7,0.0,0.0,,,LB,0,approach_op_,0.11174608767032623,op_img_stone_mx,0.09794110059738159,pre_indication,0.09445112943649292,op_comp,0.07288149744272232,pre_urgency,0.07029420137405396,op_performed_stc,0.050674110651016235,op_nassar,0.046686213463544846,pre_img_finding_cbd,0.04502394422888756,cbd_exploration_op_,0.03862585872411728,pre_indication_atlanta,0.03592484071850777
7,0.0,0.0,,,NA,1,approach_op_,0.15414762496948242,pre_indication,0.08562949299812317,op_comp,0.06846359372138977,pre_img_finding,0.06593963503837585,op_operator_cons,0.0588047131896019,op_anaes_inhaled,0.05471823364496231,op_abx_indication,0.04199984669685364,op_anaes_grouped,0.04042520746588707,pre_urgency,0.03966049477458,op_img,0.03585764393210411
6,0.0,0.0,,,KE,0,approach_op_,0.13563919067382812,pre_indication,0.09113641828298569,op_comp,0.07585354149341583,op_img_stone_mx,0.06818448007106781,pre_urgency,0.05567891150712967,op_operator_cons,0.046545129269361496,cbd_exploration_op_,0.03953579440712929,pre_img_finding,0.03565320000052452,op_anaes_inhaled,0.03464588150382042,op_performed_stc,0.033983469009399414
6,0.0,0.0,,,DZ,0,approach_op_,0.13396309316158295,pre_indication,0.09117688238620758,op_comp,0.08111671358346939,op_img_stone_mx,0.06994378566741943,pre_urgency,0.05919574946165085,op_operator_cons,0.0455501414835453,op_performed_stc,0.041032932698726654,cbd_exploration_op_,0.04061662778258324,pre_img_finding,0.031395137310028076,op_anaes_inhaled,0.03032023087143898
5,1.0,0.2,0.75,0.5,IS,2,approach_op_,0.12004600465297699,pre_indication,0.09338328242301941,op_img_stone_mx,0.08883458375930786,op_comp,0.0751103013753891,pre_urgency,0.06564651429653168,op_performed_stc,0.04736845940351486,cbd_exploration_op_,0.04056733474135399,op_nassar,0.038598332554101944,pre_img_finding_cbd,0.03795645758509636,op_operator_cons,0.03738590329885483
5,0.0,0.0,,,VE,1,approach_op_,0.13139337301254272,pre_indication,0.09154298156499863,op_comp,0.07589152455329895,op_img_stone_mx,0.07104622572660446,pre_urgency,0.05906955152750015,op_operator_cons,0.044150806963443756,op_performed_stc,0.03808361291885376,cbd_exploration_op_,0.037521906197071075,pre_img_finding,0.03520714491605759,op_anaes_inhaled,0.03344007581472397
5,0.0,0.0,,,BY,1,approach_op_,0.15634411573410034,pre_indication,0.08969146013259888,op_comp,0.07422655820846558,op_operator_cons,0.05815012753009796,pre_img_finding,0.04926454648375511,op_anaes_inhaled,0.04381465166807175,op_img_stone_mx,0.04356221482157707,pre_urgency,0.0434158518910408,cbd_exploration_op_,0.03940983861684799,op_abx_indication,0.037409309297800064
5,0.0,0.0,,,MT,2,approach_op_,0.11375818401575089,op_img_stone_mx,0.0942441001534462,pre_indication,0.09389173239469528,op_comp,0.07484424859285355,pre_urgency,0.07004694640636444,op_performed_stc,0.05079188942909241,op_nassar,0.0442589595913887,pre_img_finding_cbd,0.04248463734984398,cbd_exploration_op_,0.03822174668312073,pre_indication_atlanta,0.03594028204679489
4,0.0,0.0,,,MK,1,approach_op_,0.13179662823677063,pre_indication,0.09175250679254532,op_comp,0.07900628447532654,op_img_stone_mx,0.07469045370817184,pre_urgency,0.059884440153837204,op_operator_cons,0.044203199446201324,op_performed_stc,0.04269951581954956,cbd_exploration_op_,0.04185236990451813,pre_img_finding,0.030408374965190887,op_anaes_inhaled,0.02932278998196125
4,0.0,0.0,,,TZ,0,approach_op_,0.1170441284775734,pre_indication,0.0935579389333725,op_img_stone_mx,0.09213757514953613,op_comp,0.07286331802606583,pre_urgency,0.06681829690933228,op_performed_stc,0.04685171693563461,op_nassar,0.04368673637509346,pre_img_finding_cbd,0.042289670556783676,cbd_exploration_op_,0.03959374129772186,op_operator_cons,0.035941775888204575
4,0.0,0.0,,,TH,1,approach_op_,0.11108614504337311,op_img_stone_mx,0.10027240216732025,pre_indication,0.09451545029878616,op_comp,0.07044138014316559,pre_urgency,0.06945435702800751,op_nassar,0.04917781800031662,op_performed_stc,0.04902314394712448,pre_img_finding_cbd,0.047003213316202164,cbd_exploration_op_,0.039292968809604645,pre_indication_atlanta,0.034801043570041656
4,0.0,0.0,,,LU,2,approach_op_,0.11871527135372162,pre_indication,0.09339076280593872,op_img_stone_mx,0.08913230895996094,op_comp,0.07633078843355179,pre_urgency,0.06723568588495255,op_performed_stc,0.04891040921211243,cbd_exploration_op_,0.03944377601146698,op_nassar,0.039250198751688004,pre_img_finding_cbd,0.038176413625478745,op_operator_cons,0.03666333854198456
4,0.0,0.0,,,SI,2,approach_op_,0.12418898940086365,pre_indication,0.09245871007442474,op_img_stone_mx,0.08185061812400818,op_comp,0.0793599933385849,pre_urgency,0.06502969563007355,op_performed_stc,0.04713170975446701,op_operator_cons,0.039905935525894165,cbd_exploration_op_,0.03990376740694046,op_nassar,0.033572304993867874,pre_img_finding_cbd,0.03300001099705696
4,0.0,0.0,,,NO,2,op_img_stone_mx,0.1121666431427002,approach_op_,0.0968611091375351,pre_indication,0.09355701506137848,pre_urgency,0.07545667886734009,op_nassar,0.07535509765148163,pre_img_finding_cbd,0.06488069146871567,op_comp,0.06278808414936066,op_performed_stc,0.049039892852306366,pre_indication_atlanta,0.03636704012751579,cbd_exploration_op_,0.033899128437042236
4,0.0,0.0,,,RW,0,approach_op_,0.1377187967300415,pre_indication,0.09068479388952255,op_comp,0.08176202327013016,op_img_stone_mx,0.06540131568908691,pre_urgency,0.056850865483284,op_operator_cons,0.04753110185265541,cbd_exploration_op_,0.040711622685194016,op_performed_stc,0.03833303600549698,pre_img_finding,0.033437877893447876,op_anaes_inhaled,0.031983017921447754
4,0.0,0.0,,,GE,1,op_img_stone_mx,0.13244040310382843,op_nassar,0.09959770739078522,pre_indication,0.09513893723487854,pre_img_finding_cbd,0.08409611880779266,pre_urgency,0.08172189444303513,approach_op_,0.08063209801912308,op_comp,0.05200936645269394,op_performed_stc,0.05025867372751236,pre_indication_atlanta,0.039319101721048355,pre_urgency_ele_list,0.036105912178754807
3,0.0,0.0,,,JP,2,approach_op_,0.14442448318004608,pre_indication,0.0917346253991127,op_comp,0.07216358929872513,op_img_stone_mx,0.06399307399988174,op_operator_cons,0.052067313343286514,pre_urgency,0.05079612880945206,cbd_exploration_op_,0.0454186387360096,pre_img_finding,0.03820915147662163,op_anaes_inhaled,0.03458362817764282,op_performed_stc,0.03364533185958862
3,0.0,0.0,,,SV,1,approach_op_,0.11519408971071243,op_img_stone_mx,0.09407058358192444,pre_indication,0.0939040556550026,op_comp,0.07403811812400818,pre_urgency,0.06857171654701233,op_performed_stc,0.049418747425079346,op_nassar,0.04341403767466545,pre_img_finding_cbd,0.04193127155303955,cbd_exploration_op_,0.03914346918463707,pre_indication_atlanta,0.03471256420016289
2,0.0,0.0,,,SN,0,approach_op_,0.11005932837724686,op_img_stone_mx,0.10074882954359055,pre_indication,0.09449481219053268,op_comp,0.06999335438013077,pre_urgency,0.06976442039012909,op_nassar,0.050453659147024155,op_performed_stc,0.04909207671880722,pre_img_finding_cbd,0.048347897827625275,cbd_exploration_op_,0.039223283529281616,pre_indication_atlanta,0.03502601757645607
2,0.0,0.0,,,SG,2,approach_op_,0.12686093151569366,pre_indication,0.09192632138729095,op_comp,0.08031929284334183,op_img_stone_mx,0.07860235869884491,pre_urgency,0.06332355737686157,op_performed_stc,0.04571281746029854,op_operator_cons,0.04145475849509239,cbd_exploration_op_,0.040297288447618484,pre_indication_atlanta,0.03145285323262215,op_nassar,0.031239066272974014
2,0.0,0.0,,,BD,0,approach_op_,0.13114511966705322,pre_indication,0.09196894615888596,op_comp,0.07475554943084717,op_img_stone_mx,0.07278156280517578,pre_urgency,0.058509085327386856,op_operator_cons,0.04372294992208481,cbd_exploration_op_,0.03802749514579773,op_performed_stc,0.036845095455646515,pre_img_finding,0.03474528342485428,op_anaes_inhaled,0.033614642918109894
2,0.0,0.0,,,UY,2,approach_op_,0.15333625674247742,pre_indication,0.08963900804519653,op_comp,0.07957375049591064,op_operator_cons,0.0561983585357666,op_img_stone_mx,0.04643926024436951,pre_urgency,0.046176400035619736,pre_img_finding,0.044316235929727554,op_anaes_inhaled,0.040622539818286896,cbd_exploration_op_,0.03970503807067871,op_abx_indication,0.036802489310503006
2,0.0,0.0,,,PA,2,approach_op_,0.12348929792642593,pre_indication,0.09279713779687881,op_img_stone_mx,0.08457587659358978,op_comp,0.07631556689739227,pre_urgency,0.0640995055437088,op_performed_stc,0.046120088547468185,cbd_exploration_op_,0.04073355346918106,op_operator_cons,0.03942513465881348,op_nassar,0.03555118292570114,pre_img_finding_cbd,0.03481081873178482
1,0.0,0.0,,,BJ,0,approach_op_,0.125538170337677,pre_indication,0.09219267219305038,op_img_stone_mx,0.08094731718301773,op_comp,0.07897617667913437,pre_urgency,0.06412437558174133,op_performed_stc,0.046050749719142914,op_operator_cons,0.04058457538485527,cbd_exploration_op_,0.04020826891064644,op_nassar,0.03296811506152153,pre_img_finding_cbd,0.03224129602313042
1,0.0,0.0,,,BF,0,approach_op_,0.13137409090995789,pre_indication,0.09148252755403519,op_comp,0.0813690647482872,op_img_stone_mx,0.0735192820429802,pre_urgency,0.06081607937812805,op_operator_cons,0.043954238295555115,op_performed_stc,0.04352211952209473,cbd_exploration_op_,0.0411260724067688,pre_indication_atlanta,0.02992752380669117,pre_img_finding,0.029623862355947495
1,1.0,1.0,,,MN,0,op_img_stone_mx,0.12759239971637726,op_nassar,0.0942770466208458,pre_indication,0.09377600252628326,pre_img_finding_cbd,0.08311031758785248,approach_op_,0.08309073746204376,pre_urgency,0.07995355129241943,op_comp,0.05277504026889801,op_performed_stc,0.047801803797483444,pre_urgency_ele_list,0.038305990397930145,pre_indication_atlanta,0.036003436893224716
1,0.0,0.0,,,AL,1,approach_op_,0.1299295872449875,pre_indication,0.09139509499073029,op_comp,0.08248794078826904,op_img_stone_mx,0.07423816621303558,pre_urgency,0.06222577020525932,op_performed_stc,0.044616907835006714,op_operator_cons,0.04325849562883377,cbd_exploration_op_,0.04036109894514084,pre_indication_atlanta,0.03091520443558693,pre_img_finding,0.028619473800063133
1,0.0,0.0,,,VN,0,op_img_stone_mx,0.1095362976193428,approach_op_,0.10282636433839798,pre_indication,0.09513401240110397,pre_urgency,0.07314522564411163,op_comp,0.06607165187597275,op_nassar,0.06046098843216896,pre_img_finding_cbd,0.056250233203172684,op_performed_stc,0.050098173320293427,cbd_exploration_op_,0.03730383515357971,pre_indication_atlanta,0.036504440009593964
